analytic_commander_id,commander_name,canonical_wikipedia_url,rank_hierarchical_trust_v2,score_hierarchical_trust_v2,tier_key,tier_label,tier_sort,tier_reason,stability_score,stability_category,known_outcome_count,known_outcome_share,higher_level_share,page_type_profile_class,feature_quality_flags
acmd_41b6f4f9fefa,Curt von Morgen,https://en.wikipedia.org/wiki/Curt_von_Morgen,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.166667,,battle_dominant,low_outcome_evidence
acmd_1114eb726e13,Cutzinas,https://en.wikipedia.org/wiki/Cutzinas,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,16.79868,highly_model_sensitive,3,0.75,,battle_dominant,sparse_participation
acmd_ae9af226be78,Cyaxares,https://en.wikipedia.org/wiki/Cyaxares,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,high_low_confidence_share | low_outcome_evidence | sparse_participation
acmd_f129dd6bd25c,Cyprian Belzig von Kreutz,https://en.wikipedia.org/wiki/Cyprian_Belzig_von_Kreutz,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_1573036550e6,Cyprian Southack,https://en.wikipedia.org/wiki/Cyprian_Southack,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_da53d8ea89f8,Cyriaque Gillain,https://en.wikipedia.org/wiki/Cyriaque_Gillain,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_bccce7f4255b,Cyrus the Great,https://en.wikipedia.org/wiki/Cyrus_the_Great,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.142857,,battle_dominant,low_outcome_evidence
acmd_4839c0644747,Dabulamanzi kaMpande,https://en.wikipedia.org/wiki/Dabulamanzi_kaMpande,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_e9f154329dd5,Damat Halil Pasha,https://en.wikipedia.org/wiki/Damat_Halil_Pasha,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.25,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_ba3be4127bb5,Daniel E. Barbey,https://en.wikipedia.org/wiki/Daniel_E._Barbey,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_a92d719e542e,Daniel Morgan,https://en.wikipedia.org/wiki/Daniel_Morgan,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_8e4a37833391,Daniel Rantzau,https://en.wikipedia.org/wiki/Daniel_Rantzau,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_ae2b44e0e37e,Daniel of Galicia,https://en.wikipedia.org/wiki/Daniel_of_Galicia,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.5,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_b557b9e53541,Danylo Nechai,https://en.wikipedia.org/wiki/Danylo_Nechai,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.166667,,battle_dominant,low_outcome_evidence
acmd_f0e6239c77a2,David Soslan,https://en.wikipedia.org/wiki/David_Soslan,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_e4c839aae462,David-Maurice-Joseph Mathieu de La Redorte,https://en.wikipedia.org/wiki/David-Maurice-Joseph_Mathieu_de_La_Redorte,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_b6c1acd3c746,Decebalus,https://en.wikipedia.org/wiki/Decebalus,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,18.025022,highly_model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_9f3dbe719d1a,Decius,https://en.wikipedia.org/wiki/Decius,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_0986e760006c,Demetrios Ypsilantis,https://en.wikipedia.org/wiki/Demetrios_Ypsilantis,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_262fcd9b53a5,Demetrius of Pharos,https://en.wikipedia.org/wiki/Demetrius_of_Pharos,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,17.45098,highly_model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_428963619ded,Demosthenes,https://en.wikipedia.org/wiki/Demosthenes_(general),,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.2,,battle_dominant,low_outcome_evidence
acmd_1adbf9028026,Deng Hua,https://en.wikipedia.org/wiki/Deng_Hua,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_7a686a6f6b5a,Deng Xiaoping,https://en.wikipedia.org/wiki/Deng_Xiaoping,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.25,,war_campaign_heavy,low_outcome_evidence | sparse_participation
acmd_83a4a86d1158,Denis Pack,https://en.wikipedia.org/wiki/Denis_Pack,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_ec049d78838b,Devlet I Giray,https://en.wikipedia.org/wiki/Devlet_I_Giray,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.5,,war_campaign_heavy,low_outcome_evidence | sparse_participation
acmd_e232bc548da3,Dhanaji Jadhav,https://en.wikipedia.org/wiki/Dhanaji_Jadhav,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_9cc26948209d,Diego García de Paredes,https://en.wikipedia.org/wiki/Diego_Garc%C3%ADa_de_Paredes,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_0ad57c72deb8,Diego de Almagro,https://en.wikipedia.org/wiki/Diego_de_Almagro,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.4,,battle_dominant,low_outcome_evidence
acmd_61176cb107a4,Diler Khan,https://en.wikipedia.org/wiki/Diler_Khan,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_921e18dc00f3,Dimitris Plapoutas,https://en.wikipedia.org/wiki/Dimitris_Plapoutas,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_ae42f9959c3e,Diviš Bořek of Miletínek,https://en.wikipedia.org/wiki/Divi%C5%A1_Bo%C5%99ek_of_Milet%C3%ADnek,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_abf0f46e523e,Dmitri Osten-Sacken,https://en.wikipedia.org/wiki/Dmitri_Osten-Sacken,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_7f740fdd9307,Dmitry Senyavin,https://en.wikipedia.org/wiki/Dmitry_Senyavin,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,20.958606,highly_model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_9d89cb73eab5,Dmytro Hunia,https://en.wikipedia.org/wiki/Dmytro_Hunia,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_7490bc8f0007,Dodo zu Innhausen und Knyphausen,https://en.wikipedia.org/wiki/Dodo_zu_Innhausen_und_Knyphausen,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.5,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_03c2767e3c37,Don,https://en.wikipedia.org/wiki/Don_(honorific),,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_9597dbf9d79f,Donald Cameron of Lochiel,https://en.wikipedia.org/wiki/Donald_Cameron_of_Lochiel,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.5,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_46f307c44559,"Donald of Islay, Lord of the Isles",https://en.wikipedia.org/wiki/Donald_of_Islay%2C_Lord_of_the_Isles,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_10ece50e0055,Donatien de Rochambeau,https://en.wikipedia.org/wiki/Donatien_de_Rochambeau,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_28818c6005bc,Dorgon,https://en.wikipedia.org/wiki/Dorgon,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_21837069aa68,Dost Mohammad Khan,https://en.wikipedia.org/wiki/Dost_Mohammad_Khan,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,0.75,,war_campaign_heavy,sparse_participation
acmd_318c5a922503,Draža Mihailović,https://en.wikipedia.org/wiki/Dra%C5%BEa_Mihailovi%C4%87,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,operation_heavy,low_outcome_evidence | sparse_participation
acmd_d966099087eb,Du Yuming,https://en.wikipedia.org/wiki/Du_Yuming,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,0.75,,war_campaign_heavy,sparse_participation
acmd_d9d71f055ac8,Duke Eugen of Württemberg,https://en.wikipedia.org/wiki/Duke_Eugen_of_W%C3%BCrttemberg_(1788-1857),,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_c157eb89e8a9,Duke Ferdinand Frederick Augustus of Württemberg,https://en.wikipedia.org/wiki/Duke_Ferdinand_Frederick_Augustus_of_W%C3%BCrttemberg,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,0.75,,battle_dominant,sparse_participation
acmd_7900173b4219,Duke of Bedford,https://en.wikipedia.org/wiki/Jasper_Tudor,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.5,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_6fc285e0615a,Dzhokhar Dudayev,https://en.wikipedia.org/wiki/Dzhokhar_Dudayev,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.25,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_66b181d3b1c1,Edmund Herring,https://en.wikipedia.org/wiki/Edmund_Herring,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_4e382de4da45,Edmund Taczanowski,https://en.wikipedia.org/wiki/Edmund_Taczanowski,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_ed02e9b83a95,Eduard Shevardnadze,https://en.wikipedia.org/wiki/Eduard_Shevardnadze,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,28.751836,highly_model_sensitive,2,0.285714,,battle_dominant,low_outcome_evidence
acmd_77c26433b0c9,Eduard von Bonin,https://en.wikipedia.org/wiki/Eduard_von_Bonin,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_2499c3a90263,Edwin of Northumbria,https://en.wikipedia.org/wiki/Edwin_of_Northumbria,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_6b31b1495b18,Elijah Clarke,https://en.wikipedia.org/wiki/Elijah_Clarke,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_a74a06457dff,Elmas Mehmed Pasha,https://en.wikipedia.org/wiki/Elmas_Mehmed_Pasha,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_1467db24a9b1,Emeric Thököly,https://en.wikipedia.org/wiki/Emeric_Th%C3%B6k%C3%B6ly,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,0.75,,battle_dominant,sparse_participation
acmd_99c42f3d7d64,Emir Abdelkader,https://en.wikipedia.org/wiki/Emir_Abdelkader,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_66bd6b9b1b79,Emperor Gaozu of Han,https://en.wikipedia.org/wiki/Emperor_Gaozu_of_Han,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_9ccdba747c8b,Epaminondas,https://en.wikipedia.org/wiki/Epaminondas,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,0.75,,battle_dominant,sparse_participation
acmd_5a73567fca83,Eqab bin Mohaya,https://en.wikipedia.org/wiki/Eqab_bin_Mohaya,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_d2dcce37db9b,Erastus B. Tyler,https://en.wikipedia.org/wiki/Erastus_B._Tyler,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_490d196205b6,Eremia Grigorescu,https://en.wikipedia.org/wiki/Eremia_Grigorescu,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.2,,battle_dominant,low_outcome_evidence
acmd_5350c323b223,Ernő Poeltenberg,https://en.wikipedia.org/wiki/Ern%C5%91_Poeltenberg,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_ae4b88d3694a,Estanislao del Canto,https://en.wikipedia.org/wiki/Estanislao_del_Canto,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_ba4e16ece200,Ethiopian aristocratic and court titles,https://en.wikipedia.org/wiki/Ethiopian_aristocratic_and_court_titles,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.25,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_cbb83e619fb8,Eumelus of Bosporus,https://en.wikipedia.org/wiki/Eumelus_of_Bosporus,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,0.75,,battle_dominant,sparse_participation
acmd_70291e640f13,Eusebio Bava,https://en.wikipedia.org/wiki/Eusebio_Bava,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_5ba8b9a93e08,Eustache Charles d'Aoust,https://en.wikipedia.org/wiki/Eustache_Charles_d%27Aoust,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_d6f0322ceb1c,Faik Pasha,https://en.wikipedia.org/wiki/Faik_Pasha,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_42df86b06ce3,Faisal al-Duwaish,https://en.wikipedia.org/wiki/Faisal_al-Duwaish,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.166667,,battle_dominant,low_outcome_evidence
acmd_47ef677e4aaa,Farrukhzad,https://en.wikipedia.org/wiki/Farrukhzad,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_c4d8ceaf6e13,Fateh Khan Barakzai,https://en.wikipedia.org/wiki/Fateh_Khan_Barakzai,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_c5098fa6e81b,Fath-Ali Shah Qajar,https://en.wikipedia.org/wiki/Fath-Ali_Shah_Qajar,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,18.726246,highly_model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
