display_name,canonical_wikipedia_url,battle_id,battle_name,page_type,side,page_result_raw,page_result_type,outcome_inference_method,outcome_inference_confidence
Pavel Tsitsianov,https://en.wikipedia.org/wiki/Pavel_Tsitsianov,battle_56022684,Battle of Echmiadzin (1804),battle_article,side_a,"Cutting off the Russian's supplies, the Persians successfully defended the town and forced the Russians to withdraw.",unknown,unknown,low
Fath-Ali Shah Qajar,https://en.wikipedia.org/wiki/Fath-Ali_Shah_Qajar,battle_56022684,Battle of Echmiadzin (1804),battle_article,side_b,"Cutting off the Russian's supplies, the Persians successfully defended the town and forced the Russians to withdraw.",unknown,unknown,low
Abbas Mirza,https://en.wikipedia.org/wiki/Abbas_Mirza,battle_56022684,Battle of Echmiadzin (1804),battle_article,side_b,"Cutting off the Russian's supplies, the Persians successfully defended the town and forced the Russians to withdraw.",unknown,unknown,low
Karađorđe Petrović,https://en.wikipedia.org/wiki/Kara%C4%91or%C4%91e,battle_454595,First Serbian Uprising,battle_article,side_a,Victory,victory,unknown,low
Mikhail Kutuzov,https://en.wikipedia.org/wiki/Mikhail_Kutuzov,battle_454595,First Serbian Uprising,battle_article,side_a,Victory,victory,unknown,low
Hurshid Pasha,https://en.wikipedia.org/wiki/Hurshid_Pasha,battle_454595,First Serbian Uprising,battle_article,side_b,Victory,victory,unknown,low
Stephen Decatur,https://en.wikipedia.org/wiki/Stephen_Decatur,battle_3279680,Second Battle of Tripoli Harbor,battle_article,side_b,Tripolitanian victory,victory,unknown,low
André Masséna,https://en.wikipedia.org/wiki/Andr%C3%A9_Mass%C3%A9na,battle_864032,Battle of Caldiero (1805),battle_article,side_a,Victory,victory,unknown,low
"Archduke Charles, Duke of Teschen",https://en.wikipedia.org/wiki/Archduke_Charles%2C_Duke_of_Teschen,battle_864032,Battle of Caldiero (1805),battle_article,side_b,Victory,victory,unknown,low
Pierre-Charles Villeneuve,https://en.wikipedia.org/wiki/Pierre-Charles_Villeneuve,battle_38855,Battle of Trafalgar,battle_article,side_b,British victory,victory,unknown,low
Federico Gravina,https://en.wikipedia.org/wiki/Federico_Gravina,battle_38855,Battle of Trafalgar,battle_article,side_b,British victory,victory,unknown,low
Frederick VI of Denmark,https://en.wikipedia.org/wiki/Frederick_VI_of_Denmark,battle_1263789,Gunboat War,war_conflict_article,side_a,Anglo-Swedish victory Treaty of Kiel End of Denmark–Norway,victory,unknown,low
Alexander I of Russia,https://en.wikipedia.org/wiki/Alexander_I_of_Russia,battle_1263789,Gunboat War,war_conflict_article,side_a,Anglo-Swedish victory Treaty of Kiel End of Denmark–Norway,victory,unknown,low
Charles XIV John,https://en.wikipedia.org/wiki/Charles_XIV_John,battle_1263789,Gunboat War,war_conflict_article,side_b,Anglo-Swedish victory Treaty of Kiel End of Denmark–Norway,victory,unknown,low
Charles XIII,https://en.wikipedia.org/wiki/Charles_XIII,battle_1263789,Gunboat War,war_conflict_article,side_b,Anglo-Swedish victory Treaty of Kiel End of Denmark–Norway,victory,unknown,low
Claude-Victor Perrin,https://en.wikipedia.org/wiki/Claude-Victor_Perrin,battle_20460837,Siege of Kolberg (1807),battle_article,side_a,Siege lifted by peace treatyBodart 1908,unknown,unknown,low
"Édouard Mortier, Duke of Treviso",https://en.wikipedia.org/wiki/%C3%89douard_Mortier%2C_Duke_of_Treviso,battle_20460837,Siege of Kolberg (1807),battle_article,side_a,Siege lifted by peace treatyBodart 1908,unknown,unknown,low
Carl Johan Adlercreutz,https://en.wikipedia.org/wiki/Carl_Johan_Adlercreutz,battle_39263901,Battle of Ruona–Salmi,battle_article,side_a,Swedish victory at RuonaVelichko Novitsky Schwartz Russian victory at SalmiVelichko Novitsky Schwartz,victory,unknown,low
Nikolay Kamensky,https://en.wikipedia.org/wiki/Nikolay_Kamensky,battle_39263901,Battle of Ruona–Salmi,battle_article,side_b,Swedish victory at RuonaVelichko Novitsky Schwartz Russian victory at SalmiVelichko Novitsky Schwartz,victory,unknown,low
Joaquín Blake,https://en.wikipedia.org/wiki/Joaqu%C3%ADn_Blake,battle_102485,Peninsular War,war_conflict_article,side_a,Victory,victory,unknown,low
Gregorio García de la Cuesta,https://en.wikipedia.org/wiki/Gregorio_Garc%C3%ADa_de_la_Cuesta,battle_102485,Peninsular War,war_conflict_article,side_a,Victory,victory,unknown,low
Joseph Bonaparte,https://en.wikipedia.org/wiki/Joseph_Bonaparte,battle_102485,Peninsular War,war_conflict_article,side_b,Victory,victory,unknown,low
Charles-Pierre Augereau,https://en.wikipedia.org/wiki/Charles-Pierre_Augereau,battle_102485,Peninsular War,war_conflict_article,side_b,Victory,victory,unknown,low
Jean-Baptiste Bessières,https://en.wikipedia.org/wiki/Jean-Baptiste_Bessi%C3%A8res,battle_102485,Peninsular War,war_conflict_article,side_b,Victory,victory,unknown,low
Jean-Baptiste Jourdan,https://en.wikipedia.org/wiki/Jean-Baptiste_Jourdan,battle_102485,Peninsular War,war_conflict_article,side_b,Victory,victory,unknown,low
Jean-Andoche Junot,https://en.wikipedia.org/wiki/Jean-Andoche_Junot,battle_102485,Peninsular War,war_conflict_article,side_b,Victory,victory,unknown,low
Jean Lannes,https://en.wikipedia.org/wiki/Jean_Lannes,battle_102485,Peninsular War,war_conflict_article,side_b,Victory,victory,unknown,low
François Joseph Lefebvre,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Joseph_Lefebvre,battle_102485,Peninsular War,war_conflict_article,side_b,Victory,victory,unknown,low
Étienne Macdonald,https://en.wikipedia.org/wiki/%C3%89tienne_Macdonald,battle_102485,Peninsular War,war_conflict_article,side_b,Victory,victory,unknown,low
Laurent de Gouvion Saint-Cyr,https://en.wikipedia.org/wiki/Laurent_de_Gouvion_Saint-Cyr,battle_102485,Peninsular War,war_conflict_article,side_b,Victory,victory,unknown,low
Auguste de Marmont,https://en.wikipedia.org/wiki/Auguste_de_Marmont,battle_102485,Peninsular War,war_conflict_article,side_b,Victory,victory,unknown,low
André Masséna,https://en.wikipedia.org/wiki/Andr%C3%A9_Mass%C3%A9na,battle_102485,Peninsular War,war_conflict_article,side_b,Victory,victory,unknown,low
Bon-Adrien Jeannot de Moncey,https://en.wikipedia.org/wiki/Bon-Adrien_Jeannot_de_Moncey,battle_102485,Peninsular War,war_conflict_article,side_b,Victory,victory,unknown,low
"Édouard Mortier, Duke of Treviso",https://en.wikipedia.org/wiki/%C3%89douard_Mortier%2C_Duke_of_Treviso,battle_102485,Peninsular War,war_conflict_article,side_b,Victory,victory,unknown,low
Joachim Murat,https://en.wikipedia.org/wiki/Joachim_Murat,battle_102485,Peninsular War,war_conflict_article,side_b,Victory,victory,unknown,low
Michel Ney,https://en.wikipedia.org/wiki/Michel_Ney,battle_102485,Peninsular War,war_conflict_article,side_b,Victory,victory,unknown,low
Jean-de-Dieu Soult,https://en.wikipedia.org/wiki/Jean-de-Dieu_Soult,battle_102485,Peninsular War,war_conflict_article,side_b,Victory,victory,unknown,low
Louis-Gabriel Suchet,https://en.wikipedia.org/wiki/Louis-Gabriel_Suchet,battle_102485,Peninsular War,war_conflict_article,side_b,Victory,victory,unknown,low
Claude-Victor Perrin,https://en.wikipedia.org/wiki/Claude-Victor_Perrin,battle_102485,Peninsular War,war_conflict_article,side_b,Victory,victory,unknown,low
Horace François Bastien Sébastiani de La Porta,https://en.wikipedia.org/wiki/Horace_Fran%C3%A7ois_Bastien_S%C3%A9bastiani_de_La_Porta,battle_102485,Peninsular War,war_conflict_article,side_b,Victory,victory,unknown,low
Józef Poniatowski,https://en.wikipedia.org/wiki/J%C3%B3zef_Poniatowski,battle_15287741,Austro-Polish War,war_conflict_article,side_a,Polish victory Treaty of Schönbrunn,victory,unknown,low
Jan Henryk Dąbrowski,https://en.wikipedia.org/wiki/Jan_Henryk_D%C4%85browski,battle_15287741,Austro-Polish War,war_conflict_article,side_a,Polish victory Treaty of Schönbrunn,victory,unknown,low
Eugène de Beauharnais,https://en.wikipedia.org/wiki/Eug%C3%A8ne_de_Beauharnais,battle_32371245,Battle of Caldiero (1809),battle_article,side_a,Victory,victory,unknown,low
Archduke John of Austria,https://en.wikipedia.org/wiki/Archduke_John_of_Austria,battle_32371245,Battle of Caldiero (1809),battle_article,side_b,Victory,victory,unknown,low
Jean-de-Dieu Soult,https://en.wikipedia.org/wiki/Jean-de-Dieu_Soult,battle_1849129,Battle of Grijó,battle_article,side_b,Anglo-Portuguese victory,victory,unknown,low
Józef Poniatowski,https://en.wikipedia.org/wiki/J%C3%B3zef_Poniatowski,battle_33910856,Battle of Radzymin (1809),battle_article,side_a,Polish victory,victory,unknown,low
Jan Henryk Dąbrowski,https://en.wikipedia.org/wiki/Jan_Henryk_D%C4%85browski,battle_33910856,Battle of Radzymin (1809),battle_article,side_a,Polish victory,victory,unknown,low
François Joseph Lefebvre,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Joseph_Lefebvre,battle_10747227,Battles of Bergisel,battle_article,side_b,Victory,victory,unknown,low
"Jean-Baptiste Drouet, Comte d'Erlon",https://en.wikipedia.org/wiki/Jean-Baptiste_Drouet%2C_Comte_d%27Erlon,battle_10747227,Battles of Bergisel,battle_article,side_b,Victory,victory,unknown,low
Karl Philipp von Wrede,https://en.wikipedia.org/wiki/Karl_Philipp_von_Wrede,battle_10747227,Battles of Bergisel,battle_article,side_b,Victory,victory,unknown,low
"Francis II, Holy Roman Emperor",https://en.wikipedia.org/wiki/Francis_II%2C_Holy_Roman_Emperor,battle_866485,War of the Fifth Coalition,war_conflict_article,side_a,French victory,victory,unknown,low
"Archduke Charles, Duke of Teschen",https://en.wikipedia.org/wiki/Archduke_Charles%2C_Duke_of_Teschen,battle_866485,War of the Fifth Coalition,war_conflict_article,side_a,French victory,victory,unknown,low
Archduke John of Austria,https://en.wikipedia.org/wiki/Archduke_John_of_Austria,battle_866485,War of the Fifth Coalition,war_conflict_article,side_a,French victory,victory,unknown,low
Jérôme Bonaparte,https://en.wikipedia.org/wiki/J%C3%A9r%C3%B4me_Bonaparte,battle_866485,War of the Fifth Coalition,war_conflict_article,side_b,French victory,victory,unknown,low
Józef Poniatowski,https://en.wikipedia.org/wiki/J%C3%B3zef_Poniatowski,battle_866485,War of the Fifth Coalition,war_conflict_article,side_b,French victory,victory,unknown,low
Eugène de Beauharnais,https://en.wikipedia.org/wiki/Eug%C3%A8ne_de_Beauharnais,battle_866485,War of the Fifth Coalition,war_conflict_article,side_b,French victory,victory,unknown,low
Joachim Murat,https://en.wikipedia.org/wiki/Joachim_Murat,battle_866485,War of the Fifth Coalition,war_conflict_article,side_b,French victory,victory,unknown,low
Louis Bonaparte,https://en.wikipedia.org/wiki/Louis_Bonaparte,battle_866485,War of the Fifth Coalition,war_conflict_article,side_b,French victory,victory,unknown,low
Alexander I of Russia,https://en.wikipedia.org/wiki/Alexander_I_of_Russia,battle_866485,War of the Fifth Coalition,war_conflict_article,side_b,French victory,victory,unknown,low
André Masséna,https://en.wikipedia.org/wiki/Andr%C3%A9_Mass%C3%A9na,battle_867731,Battle of Bussaco,battle_article,side_a,Tactical victory,tactical_victory,unknown,low
Michel Ney,https://en.wikipedia.org/wiki/Michel_Ney,battle_867731,Battle of Bussaco,battle_article,side_a,Tactical victory,tactical_victory,unknown,low
Jean Reynier,https://en.wikipedia.org/wiki/Jean_Reynier,battle_867731,Battle of Bussaco,battle_article,side_a,Tactical victory,tactical_victory,unknown,low
William Henry Harrison,https://en.wikipedia.org/wiki/William_Henry_Harrison,battle_562224,Tecumseh's War,war_conflict_article,side_b,American victory Dissolution of Tecumseh's confederacy,victory,unknown,low
Muhammad Ali of Egypt,https://en.wikipedia.org/wiki/Muhammad_Ali_of_Egypt,battle_9182948,Battle of Al-Safra,battle_article,side_a,Wahhabi victory,victory,unknown,low
Félix María Calleja del Rey,https://en.wikipedia.org/wiki/F%C3%A9lix_Mar%C3%ADa_Calleja_del_Rey,battle_15120180,Battle of Calderón Bridge,battle_article,side_b,Victory,victory,unknown,low
Michel Ney,https://en.wikipedia.org/wiki/Michel_Ney,battle_25413056,Battle of Casal Novo,battle_article,side_a,Victory,victory,unknown,low
André Masséna,https://en.wikipedia.org/wiki/Andr%C3%A9_Mass%C3%A9na,battle_157401,Battle of Fuentes de Oñoro,battle_article,side_b,Anglo-Portuguese victoryBodart 1908,unknown,unknown,low
Manuel Belgrano,https://en.wikipedia.org/wiki/Manuel_Belgrano,battle_20847228,Battle of Tacuarí,battle_article,side_a,Paraguayan victory,victory,unknown,low
Simón Bolívar,https://en.wikipedia.org/wiki/Sim%C3%B3n_Bol%C3%ADvar,battle_10674650,Battle of Araure,battle_article,side_a,Patriot victory,victory,unknown,low
Manuel Belgrano,https://en.wikipedia.org/wiki/Manuel_Belgrano,battle_10843271,Battle of Ayohuma,battle_article,side_a,Royalist victory Withdrawal of the Army of the North towards Jujuy and Salta,victory,unknown,low
Charles XIV John,https://en.wikipedia.org/wiki/Charles_XIV_John,battle_2934328,Battle of Großbeeren,battle_article,side_a,Coalition victory,victory,unknown,low
Friedrich Wilhelm Freiherr von Bülow,https://en.wikipedia.org/wiki/Friedrich_Wilhelm_Freiherr_von_B%C3%BClow,battle_2934328,Battle of Großbeeren,battle_article,side_a,Coalition victory,victory,unknown,low
Jean Reynier,https://en.wikipedia.org/wiki/Jean_Reynier,battle_2934328,Battle of Großbeeren,battle_article,side_b,Coalition victory,victory,unknown,low
Nicolas Oudinot,https://en.wikipedia.org/wiki/Nicolas_Oudinot,battle_2934328,Battle of Großbeeren,battle_article,side_b,Coalition victory,victory,unknown,low
Simón Bolívar,https://en.wikipedia.org/wiki/Sim%C3%B3n_Bol%C3%ADvar,battle_50011386,Battle of Taguanes,battle_article,side_a,Patriot victory Domingo de Monteverde flees to Puerto Cabello,victory,unknown,low
Manuel Belgrano,https://en.wikipedia.org/wiki/Manuel_Belgrano,battle_10797658,Battle of Vilcapugio,battle_article,side_a,Royalist victory,victory,unknown,low
Charles-Pierre Augereau,https://en.wikipedia.org/wiki/Charles-Pierre_Augereau,battle_49818495,Battle of Limonest,battle_article,side_b,Coalition victoryBodart 1908Smith 1998,unknown,unknown,low
Eugène de Beauharnais,https://en.wikipedia.org/wiki/Eug%C3%A8ne_de_Beauharnais,battle_4074078,Battle of the Mincio River (1814),battle_article,side_a,Victory,victory,unknown,low
Heinrich von Bellegarde,https://en.wikipedia.org/wiki/Heinrich_von_Bellegarde,battle_4074078,Battle of the Mincio River (1814),battle_article,side_b,Victory,victory,unknown,low
Charles XIII,https://en.wikipedia.org/wiki/Charles_XIII,battle_2293357,Swedish–Norwegian War,war_conflict_article,side_b,Victory,victory,unknown,low
Charles XIV John,https://en.wikipedia.org/wiki/Charles_XIV_John,battle_2293357,Swedish–Norwegian War,war_conflict_article,side_b,Victory,victory,unknown,low
Eberhard von Vegesack,https://en.wikipedia.org/wiki/Eberhard_von_Vegesack,battle_2293357,Swedish–Norwegian War,war_conflict_article,side_b,Victory,victory,unknown,low
Joachim Murat,https://en.wikipedia.org/wiki/Joachim_Murat,battle_1670766,Battle of Tolentino,battle_article,side_b,Victory,victory,unknown,low
Joachim Murat,https://en.wikipedia.org/wiki/Joachim_Murat,battle_13125889,Battle of the Panaro,battle_article,side_a,Neapolitan victory,victory,unknown,low
Frederick William III of Prussia,https://en.wikipedia.org/wiki/Frederick_William_III_of_Prussia,battle_215994,Hundred Days,battle_article,side_a,Victory,victory,unknown,low
Gebhard Leberecht von Blücher,https://en.wikipedia.org/wiki/Gebhard_Leberecht_von_Bl%C3%BCcher,battle_215994,Hundred Days,battle_article,side_a,Victory,victory,unknown,low
"Archduke Charles, Duke of Teschen",https://en.wikipedia.org/wiki/Archduke_Charles%2C_Duke_of_Teschen,battle_215994,Hundred Days,battle_article,side_a,Victory,victory,unknown,low
Johann Maria Philipp Frimont,https://en.wikipedia.org/wiki/Johann_Maria_Philipp_Frimont,battle_215994,Hundred Days,battle_article,side_a,Victory,victory,unknown,low
William I of the Netherlands,https://en.wikipedia.org/wiki/William_I_of_the_Netherlands,battle_215994,Hundred Days,battle_article,side_a,Victory,victory,unknown,low
William II of the Netherlands,https://en.wikipedia.org/wiki/William_II_of_the_Netherlands,battle_215994,Hundred Days,battle_article,side_a,Victory,victory,unknown,low
Alexander I of Russia,https://en.wikipedia.org/wiki/Alexander_I_of_Russia,battle_215994,Hundred Days,battle_article,side_a,Victory,victory,unknown,low
Michael Andreas Barclay de Tolly,https://en.wikipedia.org/wiki/Michael_Andreas_Barclay_de_Tolly,battle_215994,Hundred Days,battle_article,side_a,Victory,victory,unknown,low
Napoleon Bonaparte,https://en.wikipedia.org/wiki/Napoleon,battle_215994,Hundred Days,battle_article,side_b,Victory,victory,unknown,low
Louis-Nicolas Davout,https://en.wikipedia.org/wiki/Louis-Nicolas_Davout,battle_215994,Hundred Days,battle_article,side_b,Victory,victory,unknown,low
Michel Ney,https://en.wikipedia.org/wiki/Michel_Ney,battle_215994,Hundred Days,battle_article,side_b,Victory,victory,unknown,low
"Emmanuel de Grouchy, marquis de Grouchy",https://en.wikipedia.org/wiki/Emmanuel_de_Grouchy%2C_marquis_de_Grouchy,battle_215994,Hundred Days,battle_article,side_b,Victory,victory,unknown,low
Louis-Gabriel Suchet,https://en.wikipedia.org/wiki/Louis-Gabriel_Suchet,battle_215994,Hundred Days,battle_article,side_b,Victory,victory,unknown,low
Jean-de-Dieu Soult,https://en.wikipedia.org/wiki/Jean-de-Dieu_Soult,battle_215994,Hundred Days,battle_article,side_b,Victory,victory,unknown,low
Guillaume Brune,https://en.wikipedia.org/wiki/Guillaume_Brune,battle_215994,Hundred Days,battle_article,side_b,Victory,victory,unknown,low
Claude Lecourbe,https://en.wikipedia.org/wiki/Claude_Lecourbe,battle_215994,Hundred Days,battle_article,side_b,Victory,victory,unknown,low
Joachim Murat,https://en.wikipedia.org/wiki/Joachim_Murat,battle_215994,Hundred Days,battle_article,side_b,Victory,victory,unknown,low
Johann Maria Philipp Frimont,https://en.wikipedia.org/wiki/Johann_Maria_Philipp_Frimont,battle_566640,Neapolitan War,war_conflict_article,side_a,Austrian victory Treaty of Casalanza Murat ousted from Neapolitan throne,victory,unknown,low
Joachim Murat,https://en.wikipedia.org/wiki/Joachim_Murat,battle_566640,Neapolitan War,war_conflict_article,side_b,Austrian victory Treaty of Casalanza Murat ousted from Neapolitan throne,victory,unknown,low
Baji Rao II,https://en.wikipedia.org/wiki/Baji_Rao_II,battle_554793,Third Anglo-Maratha War,war_conflict_article,side_a,Victory,victory,unknown,low
Simón Bolívar,https://en.wikipedia.org/wiki/Sim%C3%B3n_Bol%C3%ADvar,battle_883698,Battle of Boyacá,battle_article,side_a,Patriot victory,victory,unknown,low
