analytic_commander_id,display_name,rank_hierarchical_trust_v2,score_hierarchical_trust_v2,rank_high_level_capped,score_high_level_capped,broad_page_contribution_share,battle_siege_page_contribution_share,rank_eligibility_filtered,exclude_from_headline_ranking,rank_role_weighted,score_role_weighted,rank_change_vs_hierarchical_trust_v2,dominant_role_class,share_direct_field_command,share_unclear_role,share_nominal_or_political,role_adjustment_factor,mean_role_confidence,confidence_adjusted_tier,confidence_category,rank_band_width_80,recommended_interpretation,best_rank_pass4_models,worst_rank_pass4_models,rank_range_pass4_models
acmd_cc2f6b17be4b,Władysław II Jagiełło,515,47.80873477038425,495,47.80873477038425,0.062322,0.937678,511.0,False,478,33.06958445132971,-37,principal_field_commander,0.9154104532923496,0.08458954670765041,0.0,0.8119347039815573,0.4076923076923077,"Tier E, confidence-limited ranked commander",very_wide,657.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,478.0,515.0,37.0
acmd_dbedbc1f95b2,Georg-Hans Reinhardt,516,47.7825679475164,994,22.076820593564516,0.722784,0.277216,512.0,False,869,21.372088528168046,353,unclear_role,0.27721601063107526,0.6044635020486968,0.0,0.518583118080928,0.45,"Tier D, page-type-sensitive performer",very_wide,392.9,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,512.0,994.0,482.0
acmd_cf1a3897c47f,"Henry of Grosmont, Duke of Lancaster",517,47.62989690721648,497,47.62989690721648,0.086268,0.913732,513.0,False,457,33.62572734610439,-60,principal_field_commander,0.9137316319239301,0.08626836807606997,0.0,0.8111792343657686,0.48125,"Tier E, confidence-limited ranked commander",very_wide,647.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,457.0,517.0,60.0
acmd_382ce44ba251,Khosrow I,518,47.60611059044048,498,47.60611059044048,0.00745,0.99255,514.0,False,484,32.94265717649197,-34,principal_field_commander,0.9929968379322631,0.007003162067736824,0.0,0.7988268943193231,0.465,"Tier D, category-specific confidence tier",very_wide,608.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,484.0,518.0,34.0
acmd_6eda372852c3,Count Claude Florimond de Mercy,519,47.53636363636363,499,47.53636363636363,0.0,1.0,515.0,False,565,30.27881379612989,46,principal_field_commander,0.9632256833508589,0.03677431664914108,0.0,0.7227927214591376,0.525,"Tier E, confidence-limited ranked commander",very_wide,425.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,499.0,565.0,66.0
acmd_0d519b5bdd62,Louis Botha,520,47.5171321462043,500,47.5171321462043,0.023674,0.976326,516.0,False,461,33.501764601233376,-59,principal_field_commander,0.9646523050794482,0.03534769492055182,0.0,0.7962872625102758,0.5416666666666666,"Tier E, confidence-limited ranked commander",very_wide,510.9,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,461.0,520.0,59.0
acmd_a42179c68fd0,Paul Hausser,521,47.43727272727272,681,39.98582592727272,0.494248,0.505752,517.0,False,607,29.008986063133758,86,principal_field_commander,0.5314121316754604,0.15663648031056734,0.0,0.6955712503686188,0.5166666666666667,"Tier D, page-type-sensitive performer",very_wide,562.7,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,517.0,681.0,164.0
acmd_493ac563b10a,Friedrich Graf Kleist von Nollendorf,522,47.42830365510778,502,47.42830365510778,0.0,1.0,518.0,False,474,33.11762275991138,-48,principal_field_commander,1.0,0.0,0.0,0.7794609184459335,0.5833333333333334,"Tier E, confidence-limited ranked commander",very_wide,461.5,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,474.0,522.0,48.0
acmd_eb9f4c13d5f8,Toyotomi Hidenaga,523,47.4122961574508,503,47.4122961574508,0.0,1.0,519.0,False,515,32.01408087091816,-8,principal_field_commander,1.0,0.0,0.0,0.753241707198287,0.5857142857142857,"Tier E, confidence-limited ranked commander",very_wide,632.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,503.0,523.0,20.0
acmd_c20a0fb9c9f2,Theodoros Kolokotronis,524,47.32155576382381,504,47.32155576382381,0.0,1.0,520.0,False,650,27.547431487023143,126,wing_or_corps_commander,1.0,0.0,0.0,0.6570811559006055,0.5437500000000001,"Tier D, category-specific confidence tier",very_wide,698.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,504.0,650.0,146.0
acmd_56a4edce1314,Manuel Belgrano,525,47.25107778819119,505,47.25107778819119,0.0,1.0,521.0,False,382,35.92394441841092,-143,principal_field_commander,1.0,0.0,0.0,0.8500000000000001,0.5777777777777778,"Tier D, category-specific confidence tier",very_wide,626.9,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,382.0,525.0,143.0
acmd_6521a9c4a41d,Adam Ludwig Lewenhaupt,526,47.21671977507029,506,47.21671977507029,0.029428,0.970572,522.0,False,455,33.66388629103279,-71,principal_field_commander,0.9705716395394991,0.02942836046050095,0.0,0.8010846903051893,0.56,"Tier E, confidence-limited ranked commander",very_wide,624.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,455.0,526.0,71.0
acmd_d05cc84de8c6,Kuroda Kiyotaka,527,47.21671977507028,507,47.21671977507028,0.095647,0.904353,523.0,False,570,30.060665779626273,43,principal_field_commander,0.8886679990200239,0.1113320009799761,0.0,0.7241550586758198,0.5166666666666667,"Tier E, confidence-limited ranked commander",very_wide,662.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,507.0,570.0,63.0
acmd_1bc5c8f0d9ff,Joseph Radetzky von Radetz,528,47.156813495782565,508,47.156813495782565,0.0,1.0,524.0,False,432,34.4633196063813,-96,principal_field_commander,1.0,0.0,0.0,0.8177049029191533,0.5750000000000001,"Tier E, confidence-limited ranked commander",very_wide,548.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,432.0,528.0,96.0
acmd_f3ff20df4d7d,Pietro Badoglio,529,47.15064667291472,509,47.15064667291472,0.08046,0.91954,525.0,False,558,30.565736640267477,29,principal_field_commander,0.8142493638676845,0.18575063613231552,0.0,0.7664122137404581,0.38333333333333336,"Tier E, confidence-limited ranked commander",very_wide,550.9,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,509.0,558.0,49.0
acmd_554ac1af886b,Joseph E. Johnston,530,47.04779756326148,510,47.04779756326148,0.0,1.0,526.0,False,385,35.873945641986886,-145,principal_field_commander,1.0,0.0,0.0,0.85,0.5882352941176471,"Tier E, confidence-limited ranked commander",very_wide,460.1,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,385.0,530.0,145.0
acmd_b4425086fe90,Lopo Soares de Albergaria,531,47.04581068416119,511,47.04581068416119,0.037433,0.962567,527.0,False,477,33.096683156764854,-54,principal_field_commander,0.9236690517802866,0.07633094821971333,0.0,0.8156510733011291,0.45,"Tier E, confidence-limited ranked commander",very_wide,655.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,477.0,531.0,54.0
acmd_4425350f04d3,Basil Aubrey Coad,532,47.018181818181816,512,47.018181818181816,0.0,1.0,528.0,False,442,34.20510191948376,-90,principal_field_commander,1.0,0.0,0.0,0.8035356052542821,0.6214285714285716,"Tier E, confidence-limited ranked commander",very_wide,494.3,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,442.0,532.0,90.0
acmd_cf6122b362b4,Joseph Joffre,533,47.01405810684162,513,47.01405810684162,0.0,1.0,529.0,False,413,35.06602822853541,-120,principal_field_commander,1.0,0.0,0.0,0.8246936209070396,0.6176470588235294,"Tier E, confidence-limited ranked commander",very_wide,234.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,413.0,533.0,120.0
acmd_a38babf3f04c,Valerian Frolov,534,46.88982193064668,952,25.81362846985317,0.66969,0.330309,530.0,False,863,21.584223615725172,329,unclear_role,0.3204848623730339,0.6795151376269661,0.0,0.5442181880678653,0.3833333333333333,"Tier D, page-type-sensitive performer",very_wide,593.1,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,530.0,952.0,422.0
acmd_c7a31f113762,Fidel Dávila Arrondo,535,46.8863542642924,514,46.8863542642924,0.050633,0.949367,531.0,False,840,22.252471194688795,305,wing_or_corps_commander,0.9493670457889687,0.05063295421103133,0.0,0.5424050568683454,0.5,"Tier E, confidence-limited ranked commander",very_wide,529.8,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,514.0,840.0,326.0
acmd_481166d2fbbe,"Albert, King of Saxony",536,46.87578256794751,515,46.87578256794751,0.0,1.0,532.0,False,401,35.39388107998282,-135,principal_field_commander,0.9797746409594262,0.020225359040573685,0.0,0.8408985884317418,0.5916666666666667,"Tier E, confidence-limited ranked commander",very_wide,558.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,401.0,536.0,135.0
acmd_8e295f50b067,Hori Hidemasa,537,46.82468603561387,516,46.82468603561387,0.0,1.0,533.0,False,576,29.941224887704262,39,principal_field_commander,1.0,0.0,0.0,0.7118930140319053,0.5928571428571429,"Tier D, category-specific confidence tier",very_wide,555.5,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,516.0,576.0,60.0
acmd_c945cb3a07c6,Jan Žižka,538,46.80706654170572,517,46.80706654170572,0.0,1.0,534.0,False,386,35.86957153965558,-152,principal_field_commander,1.0,0.0,0.0,0.85,0.6062500000000001,"Tier E, confidence-limited ranked commander",very_wide,583.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,386.0,538.0,152.0
acmd_fedc284c61e7,"Wilhelm, German Crown Prince",539,46.72258669165885,518,46.72258669165885,0.139853,0.860147,535.0,False,543,30.912212527967593,4,principal_field_commander,0.8918531216941965,0.0,0.0,0.7454780325671034,0.55,"Tier E, confidence-limited ranked commander",very_wide,475.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,518.0,543.0,25.0
acmd_16316456e4d7,Albert I of Belgium,540,46.64,519,46.64,0.093575,0.906425,536.0,False,540,31.069484963395393,0,principal_field_commander,0.8779905386533944,0.042281946505219534,0.0,0.7447699430834261,0.5777777777777778,"Tier E, confidence-limited ranked commander",very_wide,587.8,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,519.0,540.0,21.0
acmd_06191c906f88,Yuan Shikai,541,46.59563261480787,640,41.43306949925023,0.466477,0.533523,537.0,False,872,21.192489216003732,331,unclear_role,0.5505007295694275,0.4494992704305725,0.0,0.5373366257092712,0.38571428571428573,"Tier D, page-type-sensitive performer",very_wide,617.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,537.0,872.0,335.0
acmd_38e7ba63ffe8,Bon-Adrien Jeannot de Moncey,542,46.56567947516401,520,46.56567947516401,0.032581,0.967419,538.0,False,569,30.07790815341382,27,principal_field_commander,0.9503120936717041,0.04968790632829594,0.0,0.7381993039243417,0.5,"Tier E, confidence-limited ranked commander",very_wide,595.3,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,520.0,569.0,49.0
acmd_f4a64b6b84d5,James II of England,543,46.50577319587629,521,46.50577319587629,0.0,1.0,539.0,False,567,30.168493869874162,24,principal_field_commander,0.8971279696705822,0.10287203032941779,0.0,0.7449235690206661,0.4833333333333334,"Tier E, confidence-limited ranked commander",very_wide,473.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,521.0,567.0,46.0
acmd_ac6e7f97e5b4,Cristóbal de Mondragón,544,46.50181818181818,522,46.50181818181818,0.0,1.0,540.0,False,426,34.64364480475731,-118,principal_field_commander,1.0,0.0,0.0,0.8201785206866754,0.6333333333333334,"Tier D, category-specific confidence tier",very_wide,549.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,426.0,544.0,118.0
acmd_b5b938480ad5,Tomoyuki Yamashita,545,46.485473289597,523,46.485473289597,0.011279,0.988721,541.0,False,522,31.734063534270003,-23,principal_field_commander,0.9887211074913017,0.011278892508698221,0.0,0.7650569995895774,0.5692307692307692,"Tier E, confidence-limited ranked commander",very_wide,336.9,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,522.0,545.0,23.0
acmd_d33007d3c9e7,Oleksandr Syrskyi,546,46.313720712277416,524,46.313720712277416,0.0,1.0,542.0,False,544,30.897454754963963,-2,principal_field_commander,0.901380896714342,0.0986191032856581,0.0,0.7694336343671627,0.4681818181818182,"Tier E, confidence-limited ranked commander",very_wide,507.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,524.0,546.0,22.0
acmd_e1effb3a0e22,Pedro de Valdivia,547,46.307553889409554,525,46.307553889409554,0.0,1.0,543.0,False,412,35.08604897016194,-135,principal_field_commander,0.9819121447028423,0.01808785529715762,0.0,0.8418604651162791,0.6,"Tier E, confidence-limited ranked commander",very_wide,561.3,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,412.0,547.0,135.0
acmd_d024de59c33e,Halil Kut,548,46.271818181818176,526,46.271818181818176,0.13683,0.86317,544.0,False,539,31.245654412848204,-9,principal_field_commander,0.8745491404878263,0.1254508595121738,0.0,0.7637938117287941,0.5363636363636364,"Tier E, confidence-limited ranked commander",very_wide,495.9,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,526.0,548.0,22.0
acmd_d716337de812,Georg von Frundsberg,549,46.2203373945642,527,46.2203373945642,0.0,1.0,545.0,False,716,26.207732571046957,167,wing_or_corps_commander,0.9188235381433505,0.08117646185664947,0.0,0.6449486284425004,0.5166666666666667,"Tier E, confidence-limited ranked commander",very_wide,711.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,527.0,716.0,189.0
acmd_ad73ca384182,Emilio Aguinaldo,550,46.14016869728209,528,46.14016869728209,0.0,1.0,546.0,False,479,33.05226885788412,-71,principal_field_commander,0.9792157965646917,0.020784203435308155,0.0,0.7981557404307152,0.5900000000000001,"Tier E, confidence-limited ranked commander",very_wide,455.1,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,479.0,550.0,71.0
acmd_26f3817a1fb2,Samuel of Bulgaria,551,46.123711340206185,529,46.123711340206185,0.0,1.0,547.0,False,428,34.631219931271474,-123,principal_field_commander,1.0,0.0,0.0,0.85,0.5333333333333333,"Tier E, confidence-limited ranked commander",very_wide,430.8,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,428.0,551.0,123.0
acmd_887a1f307ed3,Claude Lecourbe,552,46.10636363636363,530,46.10636363636363,0.0,1.0,548.0,False,402,35.393838210227266,-150,principal_field_commander,1.0,0.0,0.0,0.85,0.6125,"Tier E, confidence-limited ranked commander",very_wide,541.8,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,402.0,552.0,150.0
acmd_ba5c9f3f5a3a,"Charles, Duke of Brittany",553,46.035613870665415,531,46.035613870665415,0.0,1.0,549.0,False,436,34.34323500669098,-117,principal_field_commander,0.9766773266832173,0.02332267331678267,0.0,0.8395047970074477,0.5545454545454546,"Tier E, confidence-limited ranked commander",very_wide,432.1,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,436.0,553.0,117.0
acmd_deb1cd2769c8,Henry II of Castile,554,46.01507029053421,532,46.01507029053421,0.0,1.0,550.0,False,542,30.97325719140812,-12,principal_field_commander,0.9516281860440775,0.048371813955922494,0.0,0.772950610627352,0.4833333333333333,"Tier E, confidence-limited ranked commander",very_wide,523.7,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,532.0,554.0,22.0
acmd_d9bf9e696f5e,"Arthur III, Duke of Brittany",555,46.01066541705717,533,46.01066541705717,0.0,1.0,551.0,False,406,35.19815904404873,-149,principal_field_commander,1.0,0.0,0.0,0.85,0.6,"Tier D, category-specific confidence tier",very_wide,615.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,406.0,555.0,149.0
acmd_1476f350edde,Charles Martel,556,45.9912839737582,534,45.9912839737582,0.0,1.0,552.0,False,397,35.6719896321462,-159,principal_field_commander,1.0,0.0,0.0,0.85,0.65,"Tier E, confidence-limited ranked commander",very_wide,642.8,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,397.0,556.0,159.0
acmd_7307f03221fa,Ali Abdullah Saleh,557,45.9111152764761,535,45.9111152764761,0.051239,0.948761,553.0,False,777,24.20003497522564,220,wing_or_corps_commander,0.7993734644089672,0.18327644998977474,0.0,0.6207335409885615,0.39666666666666667,"Tier E, confidence-limited ranked commander",very_wide,466.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,535.0,777.0,242.0
acmd_4a15c102ad5d,Antoine Charles Louis de Lasalle,558,45.90272727272727,536,45.90272727272727,0.0,1.0,554.0,False,600,29.267298271470956,42,principal_field_commander,1.0,0.0,0.0,0.711732710236909,0.5833333333333334,"Tier E, confidence-limited ranked commander",very_wide,607.5,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,536.0,600.0,64.0
